EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,CommuteDistance,TeamSize,NumReports,haveOT,TrainingHoursPerYear,JobSatisfaction
-1.10301165760219,Female,-0.8544651181491412,Married,Junior,-0.5767045366179311,Legal,Part-Time,-0.026424113489879497,4,1,1.7197101749808268,Walk,-1.3685453761204378,-0.9780442722568913,-0.7774577108058559,False,-1.0864696333167299,5
-1.0835435514307425,Female,-1.1490395757034424,Married,Junior,-1.0004259590670561,Finance,Full-Time,1.2232321265741042,2,1,2.0244223349529764,Car,1.2535981872320527,-1.2790964911817015,-0.7774577108058559,False,-1.1969188496857062,5
-1.0434621563718796,Male,1.9930879715424372,Married,Senior,0.694459730729444,Finance,Full-Time,0.07771390651545255,1,1,-1.6321235847128086,Car,-0.4150386258104413,0.22616460344235,-0.4498949622569966,False,0.7175342340432166,5
-1.0033807613130168,Female,1.2075560847309672,Divorced,Senior,2.389345420525944,Marketing,Part-Time,0.07771390651545255,2,2,0.19614937512008382,Car,1.6111632185983014,1.129321260216781,1.5154815290361592,False,1.159331099519122,5
-0.9793319242776991,Male,-1.34542254740631,Single,Intern/Fresher,-1.2829069073664727,Operations,Full-Time,-0.5471142135165393,2,1,0.805573695064381,Walk,-1.4877337199091876,1.4303734791415914,-0.7774577108058559,False,-2.0068797697248657,5
-0.8877173070002984,Male,-0.06893323133767128,Married,Senior,-0.7179450107676394,IT,Full-Time,0.7025420265474445,1,1,0.9071444150550978,Car,0.896033155865804,1.129321260216781,-0.4498949622569966,True,0.34937017947996224,5
-0.8064093341666052,Male,-1.34542254740631,Single,Intern/Fresher,-1.2829069073664727,Legal,Part-Time,0.07771390651545255,2,2,2.532275934906558,Bike,-0.77260365717669,0.9787951507543758,-0.7774577108058559,False,-2.0068797697248657,5
-0.6976169761496919,Male,-1.0508480898520087,Single,Junior,-0.8591854849173477,Finance,Full-Time,-1.1719423335485313,3,1,0.39929081510151654,Walk,-1.4877337199091876,-1.2790964911817015,-0.7774577108058559,False,-1.1601024442293806,5
-0.6804392354101793,Male,-1.1490395757034424,Single,Junior,-1.0004259590670561,Finance,Part-Time,2.6811644066487514,1,3,1.0087151350458137,Public Transport,-0.8917920009654396,-1.7306748195689172,-0.7774577108058559,False,-1.1969188496857062,5
-0.6666970428185691,Male,-0.952656604000575,Single,Junior,-0.7179450107676394,IT,Part-Time,-0.44297619351120726,2,1,0.2977200951107997,Bike,-1.4877337199091876,-1.1285703817192965,-0.7774577108058559,True,-1.1232860387730552,5
-0.6609711292387316,Female,-0.4616991747434062,Single,Senior,-1.0004259590670561,Marketing,Part-Time,0.5984040065421123,3,1,0.09457865512936701,Public Transport,0.5384681244995553,0.37669071290475514,1.5154815290361592,False,0.2757373685673114,5
-0.6208897341798687,Female,-0.5598906605948399,Single,Senior,-0.5767045366179311,Finance,Full-Time,0.49426598653678033,1,1,0.2977200951107997,Car,1.1344098434433032,0.9787951507543758,0.5327932833895813,False,0.38618658493628766,5
-0.5487432230739157,Male,-0.6580821464462737,Single,Mid,-0.8591854849173477,IT,Part-Time,0.39012796653144827,1,1,0.09457865512936701,Car,-0.4150386258104413,-0.676992053332081,-0.7774577108058559,False,-0.42377433510287194,5
-0.4960648181394102,Female,-1.247231061554876,Single,Junior,-1.1416664332167643,Operations,Full-Time,0.5984040065421123,2,1,0.805573695064381,Motorbike,1.1344098434433032,-1.1285703817192965,-0.7774577108058559,False,-1.2337352551420315,5
-0.48461299097973515,Male,0.12744974036519618,Married,Senior,0.270738308280319,HR,Full-Time,2.1604743066220915,1,1,-0.10856278485206479,Public Transport,-1.0109803447541892,0.9787951507543758,0.5327932833895813,False,0.6070850176742403,5
-0.4491123267847424,Male,-0.5598906605948399,Married,Mid,-0.15298311416880603,Operations,Full-Time,-0.026424113489879497,1,2,2.7354173748879895,Car,-0.4150386258104413,-0.9780442722568913,-0.7774577108058559,False,-0.23969230782124473,5
-0.38383691197459435,Male,-0.16712471718910502,Married,Mid,-1.0004259590670561,Finance,Part-Time,1.2232321265741042,2,1,0.6024322550829483,Motorbike,1.2535981872320527,-0.2254137249448655,-0.7774577108058559,False,-0.46059074055919735,5
-0.35978807493927667,Female,-0.3635076888919725,Married,Senior,-0.15298311416880603,Sales,Contract,1.5356461865901,2,1,-0.5148456648149302,Public Transport,-0.5342269695991909,0.07563849397994483,-0.12233221370813732,False,0.49663580130526397,5
-0.3013837564249337,Male,-0.8544651181491412,Single,Junior,-0.5767045366179311,IT,Full-Time,0.2859899465261162,1,1,2.4307052149158417,Public Transport,1.4919748748095518,-1.4296226006441068,-0.7774577108058559,False,-1.0864696333167299,5
-0.2716090058097784,Male,-0.6580821464462737,Single,Junior,-0.29422358831851436,Legal,Contract,-0.3388381735058754,3,1,0.39929081510151654,Public Transport,-0.05747359444419258,-1.580148710106512,-0.7774577108058559,False,-1.012836822404079,5
-0.2635927267980059,Female,0.22564122621662994,Married,Senior,-0.15298311416880603,Operations,Full-Time,0.5984040065421123,1,1,1.516568734999395,Bike,-0.77260365717669,0.37669071290475514,0.5327932833895813,False,0.49663580130526397,5
-0.2258016971710781,Female,-1.247231061554876,Single,Intern/Fresher,-1.1416664332167643,Finance,Full-Time,0.7025420265474445,1,1,1.8212808949715444,Public Transport,-0.17666193823294216,1.279847369679186,-0.7774577108058559,False,-1.9700633642685401,5
-0.21320468729543549,Female,0.7165986554737986,Married,Mid,-0.4354640624682227,HR,Full-Time,0.49426598653678033,2,2,0.2977200951107997,Walk,-1.4877337199091876,-0.8275181627944862,-0.7774577108058559,False,-0.3133251187338956,5
-0.20862395643156545,Female,-0.8544651181491412,Single,Mid,-0.5767045366179311,Marketing,Part-Time,0.18185192652078463,2,1,-0.7179871047963629,Walk,-1.3685453761204378,-0.2254137249448655,-0.7774577108058559,False,-0.35014152419022104,5
-0.18801066754415027,Female,0.7165986554737986,Married,Mid,-0.7179450107676394,Finance,Full-Time,-1.484356393564527,3,2,0.6024322550829483,Motorbike,0.896033155865804,-0.37593983440727063,-0.7774577108058559,False,-0.38695792964654646,5
-0.1639618305088326,Male,-1.0508480898520087,Single,Junior,-0.8591854849173477,Marketing,Full-Time,-1.1719423335485313,2,1,0.5008615350922324,Car,0.18090309313330658,-0.9780442722568913,-0.7774577108058559,False,-1.1601024442293806,5
-0.15709073421302755,Female,-1.34542254740631,Single,Intern/Fresher,-1.2829069073664727,Operations,Full-Time,-0.44297619351120726,1,1,0.9071444150550978,Car,0.896033155865804,2.032477916991212,-0.7774577108058559,False,-2.0068797697248657,5
-0.10899306014239216,Male,-0.7562736322977074,Married,Mid,-0.5767045366179311,Finance,Part-Time,-0.3388381735058754,1,3,1.0087151350458137,Walk,-1.3685453761204378,-0.9780442722568913,-0.7774577108058559,False,-0.35014152419022104,5
-0.06089538607175676,Male,-0.7562736322977074,Married,Junior,-0.4354640624682227,IT,Full-Time,0.806680046552776,2,1,-0.6164163848056461,Motorbike,0.5384681244995553,-1.1285703817192965,-0.7774577108058559,False,-1.0496532278604043,5
0.09026873243595444,Male,-0.6580821464462737,Single,Junior,-0.29422358831851436,Marketing,Full-Time,-0.3388381735058754,3,1,2.4307052149158417,Public Transport,-0.6534153133879405,-1.7306748195689172,-0.7774577108058559,False,-1.012836822404079,5
0.11431756947127214,Male,0.029258254513762457,Married,Mid,0.694459730729444,Operations,Part-Time,1.0149560865634402,2,3,2.329134494925126,Car,0.896033155865804,-0.9780442722568913,-0.7774577108058559,False,-0.01879387508329211,5
0.1463826855183624,Male,-0.952656604000575,Single,Junior,-0.8591854849173477,Finance,Full-Time,-1.1719423335485313,1,1,0.09457865512936701,Public Transport,0.6576564682883048,-1.2790964911817015,-0.7774577108058559,False,-1.1601024442293806,5
0.17730261884948514,Female,-0.952656604000575,Single,Mid,-0.8591854849173477,IT,Contract,0.2859899465261162,2,1,0.7040029750736652,Car,0.18090309313330658,-0.37593983440727063,-0.7774577108058559,False,-0.42377433510287194,5
0.28953052501430104,Female,-0.7562736322977074,Single,Junior,-0.4354640624682227,IT,Part-Time,-0.5471142135165393,3,1,2.7354173748879895,Car,1.3727865310208023,-1.1285703817192965,-0.7774577108058559,False,-1.0496532278604043,5
0.4246620854984671,Male,1.1093645988795335,Married,Mid,2.2481049463762357,Sales,Full-Time,-0.3388381735058754,1,1,0.39929081510151654,Motorbike,-0.17666193823294216,-0.37593983440727063,-0.7774577108058559,False,0.38618658493628766,5
0.44756573981781733,Male,-0.26531620304053877,Single,Mid,-0.8591854849173477,Finance,Part-Time,-1.588494413569859,3,1,0.5008615350922324,Car,1.0152214996545537,-0.5264659438696758,-0.7774577108058559,False,-0.42377433510287194,5
0.4658886632732975,Female,-0.7562736322977074,Single,Junior,-0.4354640624682227,Finance,Contract,-0.5471142135165393,1,3,-0.31170422483349747,Bike,-0.4150386258104413,-1.4296226006441068,-0.7774577108058559,False,-1.0496532278604043,5
0.534599626231348,Female,-0.6580821464462737,Single,Junior,-0.29422358831851436,Finance,Full-Time,1.9521982666114277,1,1,0.6024322550829483,Car,0.5384681244995553,-0.9780442722568913,-0.7774577108058559,False,-1.012836822404079,5
0.5804069348700484,Female,-0.952656604000575,Married,Junior,-1.0004259590670561,Finance,Full-Time,0.18185192652078463,1,1,-0.4132749448242143,Public Transport,1.8495399061758007,-1.7306748195689172,-0.7774577108058559,False,-1.1969188496857062,5
0.6594245422718065,Female,-0.06893323133767128,Married,Senior,0.5532192565797357,Operations,Full-Time,-1.0678043135431992,1,1,0.09457865512936701,Public Transport,1.6111632185983014,0.07563849397994483,1.8430442775850184,False,0.6807178285868912,5
0.6662956385676115,Male,-1.0508480898520087,Single,Mid,-0.8591854849173477,Finance,Contract,-1.796770453580523,2,1,1.8212808949715444,Public Transport,0.18090309313330658,-0.9780442722568913,-0.7774577108058559,False,-0.42377433510287194,5
0.7464584286853372,Male,-0.26531620304053877,Married,Senior,0.270738308280319,Finance,Part-Time,0.07771390651545255,4,1,1.1102858550365295,Public Transport,-0.8917920009654396,0.07563849397994483,1.1879187804873,False,0.6070850176742403,5
0.7579102558450123,Male,-0.8544651181491412,Single,Junior,-0.5767045366179311,HR,Full-Time,-0.13056213349521156,2,1,1.2118565750272454,Public Transport,0.896033155865804,-1.580148710106512,-0.7774577108058559,False,-1.0864696333167299,5
0.8048627471996802,Other,-0.6580821464462737,Single,Junior,-0.29422358831851436,Finance,Full-Time,1.5356461865901,2,1,2.532275934906558,Bike,-1.3685453761204378,-1.580148710106512,-0.7774577108058559,False,-1.012836822404079,5
0.8174597570753228,Female,-0.952656604000575,Single,Junior,-0.7179450107676394,Finance,Full-Time,1.3273701465794359,1,1,1.0087151350458137,Bike,-0.5342269695991909,-1.4296226006441068,-0.7774577108058559,False,-1.1232860387730552,5
0.8300567669509654,Female,-0.8544651181491412,Single,Junior,-0.5767045366179311,Operations,Full-Time,0.806680046552776,1,1,1.618139454990111,Car,-0.77260365717669,-1.4296226006441068,-0.7774577108058559,False,-1.0864696333167299,5
1.0167215496536695,Female,-0.8544651181491412,Single,Mid,-1.0004259590670561,Finance,Full-Time,0.49426598653678033,4,1,2.532275934906558,Car,0.7768448120770545,-0.2254137249448655,-0.7774577108058559,False,-0.46059074055919735,5
1.4358584236977776,Female,-0.7562736322977074,Single,Junior,-0.4354640624682227,IT,Part-Time,-1.380218373559195,1,1,0.19614937512008382,Public Transport,-0.6534153133879405,-1.2790964911817015,-0.7774577108058559,False,-1.0496532278604043,5
1.4370036064137452,Female,0.22564122621662994,Married,Mid,0.41197878243002733,Marketing,Full-Time,-0.6512522335218713,1,1,1.4149980150086792,Public Transport,0.30009143692205614,-0.8275181627944862,-0.7774577108058559,False,-0.09242668599594299,5
1.4404391545616477,Female,-0.7562736322977074,Single,Junior,-0.4354640624682227,Sales,Part-Time,0.7025420265474445,4,1,-0.8195578247870788,Car,0.896033155865804,-1.1285703817192965,-0.7774577108058559,False,-1.0496532278604043,5
1.4484554335734203,Female,-0.4616991747434062,Married,Mid,-0.011742640019097701,Finance,Full-Time,2.264612326627424,1,1,1.516568734999395,Public Transport,1.3727865310208023,-0.5264659438696758,-0.7774577108058559,False,-0.20287590236491929,5
1.456471712585193,Other,-0.4616991747434062,Single,Senior,-0.011742640019097701,Sales,Part-Time,-0.3388381735058754,3,1,-0.10856278485206479,Public Transport,1.1344098434433032,0.22616460344235,0.5327932833895813,False,0.5334522067615894,5
1.458762078017128,Male,1.1093645988795335,Single,Mid,-0.7179450107676394,Finance,Full-Time,-0.026424113489879497,1,2,-0.9211285447777956,Car,0.6576564682883048,-0.8275181627944862,-0.7774577108058559,False,-0.38695792964654646,5
1.4610524434490628,Male,1.2075560847309672,Married,Mid,1.118181153178569,IT,Full-Time,0.49426598653678033,1,1,0.2977200951107997,Motorbike,1.0152214996545537,-0.37593983440727063,-0.7774577108058559,True,0.0916553412856842,5
1.4633428088809979,Female,0.3238327120680637,Single,Senior,-0.5767045366179311,Marketing,Full-Time,1.0149560865634402,3,2,1.2118565750272454,Bike,-0.8917920009654396,0.8282690412919707,1.8430442775850184,False,0.38618658493628766,5
1.4667783570289004,Female,-1.247231061554876,Single,Intern/Fresher,-1.1416664332167643,Sales,Full-Time,1.3273701465794359,1,1,-0.5148456648149302,Public Transport,-0.77260365717669,1.7314256980664016,-0.7774577108058559,False,-1.9700633642685401,5
1.470213905176803,Female,-1.34542254740631,Single,Intern/Fresher,-1.2829069073664727,Finance,Contract,-0.5471142135165393,2,1,-1.0226992647685116,Public Transport,-1.0109803447541892,2.032477916991212,-0.7774577108058559,False,-2.0068797697248657,5
1.4725042706087381,Male,-0.952656604000575,Married,Junior,-0.7179450107676394,IT,Full-Time,0.39012796653144827,1,2,-0.10856278485206479,Walk,-1.3685453761204378,-0.9780442722568913,-0.7774577108058559,False,-1.1232860387730552,5
1.4805205496205105,Male,-0.06893323133767128,Married,Mid,0.5532192565797357,Marketing,Full-Time,-1.484356393564527,5,1,-1.6321235847128086,Motorbike,-0.6534153133879405,-0.9780442722568913,-0.7774577108058559,False,-0.05561028053961755,5
1.4816657323364781,Female,-1.0508480898520087,Single,Junior,-0.8591854849173477,Operations,Full-Time,-0.7553902535272032,1,1,-0.2101335048427816,Car,0.30009143692205614,-1.1285703817192965,-0.7774577108058559,False,-1.1601024442293806,5
1.4828109150524456,Female,-0.3635076888919725,Single,Mid,0.12949783413061064,IT,Full-Time,-0.5471142135165393,3,1,0.6024322550829483,Car,-0.2958502820216917,-0.9780442722568913,-0.7774577108058559,True,-0.16605949690859387,5
1.4873916459163157,Female,-1.1490395757034424,Single,Junior,-1.0004259590670561,Operations,Part-Time,0.49426598653678033,2,1,-1.1242699847592275,Bike,-1.0109803447541892,-0.9780442722568913,-0.7774577108058559,False,-1.1969188496857062,5
1.4908271940642182,Male,-0.4616991747434062,Married,Mid,-0.011742640019097701,Operations,Part-Time,0.49426598653678033,1,3,1.0087151350458137,Public Transport,0.896033155865804,-0.9780442722568913,-0.7774577108058559,False,-0.20287590236491929,5
1.4919723767801856,Female,-0.16712471718910502,Married,Senior,0.41197878243002733,IT,Full-Time,-2.109184513596519,4,1,-0.2101335048427816,Car,0.7768448120770545,0.22616460344235,-0.4498949622569966,True,0.6439014231305658,5
1.4988434730759908,Female,0.3238327120680637,Married,Senior,-0.29422358831851436,Marketing,Part-Time,-0.5471142135165393,2,1,-2.13997718466639,Public Transport,1.6111632185983014,0.07563849397994483,-0.4498949622569966,False,0.45981939584893855,5
1.5034242039398606,Female,0.12744974036519618,Married,Mid,0.8357002048791523,Sales,Full-Time,1.431508166584768,5,1,0.5008615350922324,Walk,-1.3685453761204378,-0.9780442722568913,-0.7774577108058559,True,0.018022530373033325,5
1.5057145693717957,Male,-0.4616991747434062,Single,Mid,-0.011742640019097701,Operations,Full-Time,1.2232321265741042,2,1,0.19614937512008382,Car,1.4919748748095518,-0.8275181627944862,-0.7774577108058559,False,-0.20287590236491929,5
1.5068597520877633,Male,0.3238327120680637,Married,Senior,-1.0004259590670561,Customer Service,Contract,-1.276080353553863,2,1,-0.7179871047963629,Car,-0.4150386258104413,0.22616460344235,0.20523053484072198,False,0.2757373685673114,5
1.5091501175196984,Male,-1.1490395757034424,Single,Mid,-1.0004259590670561,IT,Part-Time,0.5984040065421123,5,1,-0.2101335048427816,Car,1.8495399061758007,-0.2254137249448655,-0.7774577108058559,False,-0.46059074055919735,5
1.5102953002356658,Male,-0.8544651181491412,Single,Junior,-0.5767045366179311,Sales,Full-Time,0.18185192652078463,5,2,0.5008615350922324,Walk,-1.4877337199091876,-1.4296226006441068,-0.7774577108058559,False,-1.0864696333167299,5
1.5137308483835683,Male,-1.1490395757034424,Single,Junior,-1.0004259590670561,IT,Contract,-1.0678043135431992,2,1,1.516568734999395,Bike,-0.4150386258104413,-1.4296226006441068,-0.7774577108058559,True,-1.1969188496857062,5
1.514876031099536,Male,0.6184071696223649,Single,Senior,0.270738308280319,Legal,Full-Time,-0.026424113489879497,3,1,-0.2101335048427816,Bike,-0.5342269695991909,0.07563849397994483,1.1879187804873,False,0.6070850176742403,5
1.5183115792474384,Female,-1.1490395757034424,Single,Junior,-1.0004259590670561,Marketing,Full-Time,0.07771390651545255,3,3,0.09457865512936701,Walk,-1.3685453761204378,-0.9780442722568913,-0.7774577108058559,False,-1.1969188496857062,5
1.5228923101113083,Female,-1.247231061554876,Single,Junior,-1.1416664332167643,Sales,Part-Time,-0.7553902535272032,2,1,-0.006992064861348883,Public Transport,0.896033155865804,-0.9780442722568913,-0.7774577108058559,False,-1.2337352551420315,5
1.526327858259211,Male,-1.247231061554876,Single,Intern/Fresher,-1.1416664332167643,Sales,Full-Time,-2.109184513596519,4,2,-0.10856278485206479,Car,1.4919748748095518,0.9787951507543758,-0.7774577108058559,False,-1.9700633642685401,5
1.5274730409751784,Female,-0.06893323133767128,Married,Mid,0.5532192565797357,HR,Full-Time,1.639784206595432,4,2,-0.5148456648149302,Bike,-1.0109803447541892,-0.9780442722568913,-0.7774577108058559,False,-0.05561028053961755,5
1.535489319986951,Other,-0.7562736322977074,Single,Mid,-0.4354640624682227,Legal,Part-Time,-0.13056213349521156,2,2,-1.4289821447313769,Car,-0.5342269695991909,-0.676992053332081,-0.7774577108058559,False,-0.3133251187338956,5
1.537779685418886,Male,-0.952656604000575,Married,Mid,-0.7179450107676394,Finance,Full-Time,1.2232321265741042,4,2,1.618139454990111,Public Transport,1.1344098434433032,-0.9780442722568913,-0.7774577108058559,False,-0.38695792964654646,5
1.544650781714691,Male,-0.952656604000575,Single,Mid,-0.7179450107676394,IT,Full-Time,0.9108180665581082,4,1,1.618139454990111,Car,-0.2958502820216917,-0.2254137249448655,-0.7774577108058559,True,-0.38695792964654646,5
1.5469411471466261,Female,-1.1490395757034424,Single,Junior,-1.0004259590670561,Legal,Full-Time,0.7025420265474445,4,1,0.805573695064381,Car,-1.0109803447541892,-1.7306748195689172,-0.7774577108058559,False,-1.1969188496857062,5
1.5492315125785612,Female,-0.26531620304053877,Married,Mid,-0.5767045366179311,Operations,Full-Time,-0.6512522335218713,4,1,0.2977200951107997,Car,0.7768448120770545,-0.5264659438696758,-0.7774577108058559,False,-0.35014152419022104,5
1.5549574261583987,Female,-1.0508480898520087,Single,Mid,-0.8591854849173477,Finance,Part-Time,1.1190941065687723,4,1,1.4149980150086792,Public Transport,1.8495399061758007,-0.9780442722568913,-0.7774577108058559,False,-0.42377433510287194,5
1.5618285224542037,Male,0.029258254513762457,Married,Senior,-0.011742640019097701,Operations,Full-Time,-1.484356393564527,4,1,1.9228516149622603,Public Transport,-0.5342269695991909,1.279847369679186,0.20523053484072198,False,0.5334522067615894,5
1.5641188878861387,Male,-0.6580821464462737,Single,Junior,-0.29422358831851436,Sales,Full-Time,0.2859899465261162,4,1,-0.7179871047963629,Bike,-0.4150386258104413,-1.2790964911817015,-0.7774577108058559,False,-1.012836822404079,5
1.5686996187500089,Male,0.029258254513762457,Divorced,Senior,0.694459730729444,Operations,Full-Time,0.2859899465261162,3,5,0.09457865512936701,Motorbike,-0.77260365717669,0.22616460344235,0.20523053484072198,False,0.7175342340432166,5
1.5698448014659763,Male,2.1894709432453046,Married,Senior,-0.4354640624682227,Operations,Full-Time,1.2232321265741042,1,1,-1.5305528647220927,Public Transport,-0.8917920009654396,1.279847369679186,0.8603560319384406,False,0.42300299039261313,5
1.5709899841819437,Male,0.029258254513762457,Single,Mid,-0.8591854849173477,IT,Full-Time,-2.0050464935911867,3,2,2.0244223349529764,Car,0.5384681244995553,-0.8275181627944862,-0.7774577108058559,True,-0.42377433510287194,5
1.5732803496138787,Male,1.0111731130280999,Divorced,Mid,-0.15298311416880603,IT,Part-Time,1.639784206595432,3,1,0.5008615350922324,Car,-0.05747359444419258,-0.37593983440727063,-0.7774577108058559,True,-0.23969230782124473,5
1.5755707150458138,Female,-1.34542254740631,Single,Junior,-1.2829069073664727,Marketing,Full-Time,0.07771390651545255,2,1,-0.6164163848056461,Bike,-0.4150386258104413,-1.2790964911817015,-0.7774577108058559,False,-1.270551660598357,5
